,Region,District,EPA,Lat,Lon,Altitude,Gender,Literacy,Number_followers,Date_trained,Length,Farm_size,Sust_Ag_Activities,Types_Sust_Ag,Full_CA,Partial_CA,Agroforestry,Manure_making,Pit_planting,Sust_Other,Crops,Crops_Maize,Crops_Millet,Crops_Sorghum,Crops_Cassava,Crops_Sweet_Potato,Crops_European_Potato,Crops_Soya,Crops_Groundnuts,Crops_Beans,Crops_Pigeon_Pea,Crops_Cowpea,Crops_Sugarcane,Crops_Other,Vegetables,Fruit_trees,Livestock,Type_livestock,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats_Sheep,Livestock_Guinea_Fowl,Livestock_Pigs,Livestock_Other,Livestock_Rabbits,X_id
1106,Northern,Mzimba South,Mjinge,-11.93052,33.36114167,1175.4,Female,Secondary School,25,2015-08-03,1398,1.7,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Millet Cassava Sweet Potato Soya Groundnuts Beans,1,1,0,1,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep Pigs Chickens,1,1,0,1,0,1,0,0,41942738
1107,Northern,Mzimba South,Mjinge,-11.93053333,33.36137167,1228.3,Female,Primary School,14,2014-09-08,1727,2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Cassava Sweet Potato Soya Groundnuts Beans,1,0,0,1,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep Pigs Chickens,1,1,0,1,0,1,0,0,41942739
1108,Northern,Mzimba South,Mjinge,-11.93058333,33.36129333,1222.2,Female,Primary School,15,2015-10-05,1335,1.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Cassava Sweet Potato Soya Groundnuts Beans Pigeon Peas Other,1,0,0,1,1,0,1,1,1,1,0,0,1,Yes,Yes,Yes,Goats/Sheep Pigs Chickens Ducks,0,1,1,1,0,1,0,0,41942740
1109,Northern,Mzimba South,Mjinge,-11.93046667,33.36116,1181.6,Male,Secondary School,15,2016-05-23,1104,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Cassava Sweet Potato Soya Groundnuts Beans Other,1,0,0,1,1,0,1,1,1,0,0,0,1,Yes,Yes,Yes,Goats/Sheep Pigs Chickens Ducks Rabbits,0,1,1,1,0,1,0,1,41942742
1110,Northern,Mzimba South,Mjinge,-11.930495,33.36118833,1186.5,Male,Secondary School,15,2014-08-04,1762,0.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Pit Planting",1,1,1,0,1,0,Maize Cassava Sweet Potato Soya Groundnuts Beans Cow Peas Other,1,0,0,1,1,0,1,1,1,0,1,0,1,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,41942743
1111,Northern,Mzimba South,Mjinge,-11.93050333,33.36121667,1195,Male,Primary School,10,2017-05-01,761,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans Other,1,0,0,0,1,0,1,1,1,0,0,0,1,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,41942744
1112,,,,-11.928735,33.36254167,1184.9,Female,Primary School,15,2016-08-08,1027,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Cassava Sweet Potato Soya Groundnuts Beans Cow Peas,1,0,0,1,1,0,1,1,1,0,1,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,41942746
1113,Northern,Mzimba South,Mjinge,-11.92532167,33.36284,1170.2,Female,Primary School,10,2016-08-22,1013,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Beans Cow Peas,1,0,0,0,0,0,1,1,1,0,1,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,41942748
1114,Northern,Mzimba South,Mjinge,-11.91558167,33.36369667,1160.8,Female,Secondary School,15,2016-08-08,1027,1.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,41942749
1115,Northern,Mzimba South,Mjinge,-11.90979167,33.36303167,1155.3,Male,Primary School,10,2016-08-08,1027,0.8,Yes,Agroforestry Manure Making Pit Planting,0,0,1,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Pigs Chickens,0,1,0,0,0,1,0,0,41942751
1116,Northern,Mzimba South,Mjinge,-11.90570667,33.36273833,1167.1,Female,Primary School,13,2016-08-08,1027,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making",1,0,1,1,0,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,41942752
1117,Northern,Mzimba South,Mjinge,-11.86149333,33.38793333,1182.1,Female,Primary School,12,2016-08-08,1027,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",1,1,0,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,41942753
1118,Northern,Mzimba South,Mjinge,-11.930425,33.36118,1192,Female,Primary School,15,2016-11-20,923,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Millet Sweet Potato Soya Groundnuts Beans,1,1,0,0,1,0,1,1,1,0,0,0,0,Yes,No,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,41942754
1119,Northern,Mzimba South,Mjinge,-11.86187,33.32582167,1209.2,Female,Primary School,20,2016-08-08,1027,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans,1,0,0,0,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,41942755
1120,Northern,Mzimba South,Mjinge,-11.93039333,33.36120833,1194.6,Male,Primary School,30,2014-09-21,1714,0.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Other,1,0,0,0,0,0,1,1,0,0,0,0,1,Yes,Yes,Yes,Goats/Sheep Pigs,0,0,0,1,0,1,0,0,41942756
1121,Northern,Mzimba South,Kazomba,-11.914385,33.556245,1375.7,Female,Primary School,31,2016-10-24,950,1.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans,1,0,0,0,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep Pigs Chickens,1,1,0,1,0,1,0,0,41942757
1122,Northern,Mzimba South,Mjinge,-11.930515,33.36122667,1187.9,Female,Illiterate,15,2018-11-15,198,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Millet Cassava Sweet Potato Soya Groundnuts Beans,1,1,0,1,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens Guinea Fowl Ducks Other,0,1,1,1,1,0,1,0,41942758
1123,Northern,Mzimba South,Kazomba,-11.91434,33.556265,1366.7,Female,Secondary School,30,2018-10-11,233,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans,1,0,0,0,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,41942759
1124,Northern,Mzimba South,Mjinge,-11.93051,33.36119,1188.8,Female,Secondary School,6,2018-11-15,198,2.4,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",0,1,0,1,1,0,Maize Cassava Soya Beans,1,0,0,1,0,0,1,0,1,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep,1,0,0,1,0,0,0,0,41942760
1125,Northern,Mzimba South,Kazomba,-11.91446167,33.55619667,1386.5,Female,Secondary School,33,2016-09-05,999,2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Millet Cassava Sweet Potato Soya Beans Other,1,1,0,1,1,0,1,0,1,0,0,0,1,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,41942761
1126,Northern,Mzimba South,Mjinge,-11.930515,33.36118667,1174.2,Female,Secondary School,NA,2017-07-09,692,0.4,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,No,Yes,Cattle Goats/Sheep Pigs,1,0,0,1,0,1,0,0,41942762
1127,Northern,Mzimba South,Kazomba,-11.91435833,33.55616667,1368.6,Female,Secondary School,29,2017-10-02,607,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",1,1,0,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,No,Yes,No,,NA,NA,NA,NA,NA,NA,NA,NA,41942763
1128,Northern,Mzimba South,Mjinge,-11.93058167,33.36170333,1172.5,Male,Primary School,9,2016-08-14,1021,1,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Cassava Soya,1,0,0,1,0,0,1,0,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Pigs,0,0,0,1,0,1,0,0,41942764
1129,Northern,Mzimba South,Kazomba,-11.91430667,33.55615667,1357.4,Female,Secondary School,30,2015-09-14,1356,1.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Millet Cassava Sweet Potato Soya Groundnuts,1,1,0,1,1,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Pigs Chickens,0,1,0,0,0,1,0,0,41942765
1130,Northern,Mzimba South,Kazomba,-11.91407167,33.55630333,1357.7,Male,Primary School,31,2015-09-21,1349,2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Millet Cassava Sweet Potato Soya Groundnuts Beans Sugarcane,1,1,0,1,1,0,1,1,1,0,0,1,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens Ducks,0,1,1,1,0,1,0,0,41942767
1131,,,,-11.925285,33.36291833,1173.6,Female,Illiterate,15,2016-08-14,1021,2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep,1,0,0,1,0,0,0,0,41942768
1132,Northern,Mzimba South,Kazomba,-11.91455167,33.556185,1366.3,Female,Primary School,30,2015-08-03,1398,2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans Sugarcane,1,0,0,0,1,0,1,1,1,0,0,1,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens Ducks,0,1,1,1,0,1,0,0,41942769
1133,,,,-11.91638,33.363725,1156.5,Male,Primary School,15,2016-08-14,1021,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep Pigs Chickens,1,1,0,1,0,1,0,0,41942770
1134,Central,Ntchisi,Chipuka,-13.36811667,33.86060167,1283.3,Female,Secondary School,5,2018-10-06,238,0.8,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making",0,1,0,1,0,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,No,,NA,NA,NA,NA,NA,NA,NA,NA,41942771
1135,Northern,Mzimba South,Kazomba,-11.91434667,33.55625,1396.3,Male,Primary School,30,2016-09-05,999,2.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Millet Cassava Soya Groundnuts Beans Sugarcane,1,1,0,1,0,0,1,1,1,0,0,1,0,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,41942772
1136,Northern,Mzimba South,Mjinge,-11.9103,33.36327167,1171.8,Male,Primary School,14,2016-08-14,1021,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,41942773
1137,Central,Ntchisi,Chipuka,-13.36814,33.86061333,1267.9,Male,Secondary School,26,2018-11-06,207,0.48,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures",0,1,0,0,0,0,Maize Sweet Potato European Potato Beans,1,0,0,0,1,1,0,0,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens Rabbits,0,1,0,1,0,0,0,1,41942774
1138,Northern,Mzimba South,Kazomba,-11.914395,33.55621333,1346.4,Male,Secondary School,30,2017-10-02,607,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,41942775
1139,Northern,Mzimba South,Mjinge,-11.86142167,33.38806833,1196.8,Female,Primary School,18,2016-08-14,1021,2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,41942776
1140,Central,Dowa,Chivala,-13.7219052,33.8880135,1210.099976,Male,Primary School,10,2015-05-12,1481,1,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making",0,1,1,1,0,0,Maize Groundnuts Beans,1,0,0,0,0,0,0,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens Rabbits,0,1,0,1,0,1,0,1,41942777
1141,Northern,Mzimba South,Kazomba,-11.91440333,33.55634333,1337.2,Female,Primary School,31,2016-10-03,971,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Cassava Sweet Potato Groundnuts Beans Sugarcane,1,0,0,1,1,0,0,1,1,0,0,1,0,Yes,Yes,Yes,Cattle Goats/Sheep Pigs Chickens,1,1,0,1,0,1,0,0,41942778
1142,Northern,Mzimba South,Mjinge,-11.81946,33.33793167,1187,Male,Secondary School,5,2017-10-08,601,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Cassava Sweet Potato,1,0,0,1,1,0,0,0,0,0,0,0,0,Yes,Yes,No,,NA,NA,NA,NA,NA,NA,NA,NA,41942779
1143,Central,Ntchisi,Chipuka,-13.36815667,33.860655,1262.2,Female,Primary School,20,2016-08-10,1025,0.48,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Pit Planting",0,1,0,0,1,0,Maize Soya Beans,1,0,0,0,0,0,1,0,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,41942780
1144,Central,Dowa,Chivala,-13.7219549,33.8880546,1217.199951,Male,Primary School,15,2015-09-29,1341,1.2,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Soya Beans,1,0,0,0,0,0,1,0,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,41942781
1145,Central,Dowa,Chivala,-13.7219486,33.8880701,1226.400024,Male,Primary School,20,2016-09-18,986,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,No,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,41942783
1146,Central,Dowa,Chivala,-13.7218243,33.8881111,1227,Female,Primary School,5,2016-09-25,979,2,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Soya Beans,1,0,0,0,0,0,1,0,1,0,0,0,0,No,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,41942784
1147,Northern,Mzimba South,Kazomba,-11.86151667,33.67519333,1508.6,Male,Secondary School,25,2015-09-21,1349,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making",1,1,1,1,0,0,Maize Sweet Potato Soya Beans Other,1,0,0,0,1,0,1,0,1,0,0,0,1,Yes,Yes,Yes,Cattle Goats/Sheep Pigs Chickens Ducks,1,1,1,1,0,1,0,0,41942785
1148,Northern,Mzimba South,Mjinge,-11.81948333,33.337905,1186.9,Female,Primary School,24,2017-11-15,563,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Cassava Sweet Potato Soya Beans Other,1,0,0,1,1,0,1,0,1,0,0,0,1,Yes,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,41942786
1149,Central,Dowa,Chivala,-13.7219028,33.8881191,1217,Male,Secondary School,15,2014-11-25,1649,0.8,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making",0,1,1,1,0,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,No,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,41942787
1150,Central,Ntchisi,Chipuka,-13.36853667,33.86139167,1036.9,Female,Primary School,10,2016-08-10,1025,1,Yes,Pit Planting,0,0,0,0,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,No,Yes,Cattle Goats/Sheep Pigs Chickens Guinea Fowl,1,1,0,1,1,1,0,0,41942788
1151,Central,Dowa,Chivala,-13.7219512,33.888097,1199.5,Female,Primary School,15,2014-11-25,1649,0.6,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making",0,1,1,1,0,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,No,No,Yes,Other,0,0,0,0,0,0,1,0,41942789
1152,Central,Dowa,Chivala,-13.7218913,33.8880724,1212.599976,Male,Primary School,10,2015-05-12,1481,0.4,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,No,No,,NA,NA,NA,NA,NA,NA,NA,NA,41942791
1153,Central,Dowa,Chivala,-13.721875,33.8880973,1210.5,Female,Primary School,10,2016-11-08,935,1.2,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making",0,1,1,1,0,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,No,Yes,Cattle Goats/Sheep,1,0,0,1,0,0,0,0,41942792
1154,Central,Ntchisi,Chipuka,-13.36814833,33.86059167,1275.6,Female,Primary School,8,2017-08-18,652,1.2,No,,NA,NA,NA,NA,NA,NA,Maize Sweet Potato European Potato Soya,1,0,0,0,1,1,1,0,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,41942793
1155,Central,Dowa,Chivala,-13.721907,33.8880563,1209.599976,Female,Secondary School,10,2014-05-12,1846,0.6,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making",0,1,1,1,0,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,No,No,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,41942794
1156,Central,Dowa,Chivala,-13.7218416,33.8880557,1211.099976,Male,Secondary School,10,2014-05-08,1850,0.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Manure Making",1,0,0,1,0,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,No,No,,NA,NA,NA,NA,NA,NA,NA,NA,41942795
1157,Central,Dowa,Chivala,-13.7219283,33.8880198,1205.599976,Male,Primary School,10,2015-08-15,1386,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making",1,0,1,1,0,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,41942796
1158,Central,Dowa,Chivala,-13.7219396,33.8880462,1211.900024,Female,Primary School,10,2018-10-17,227,0.8,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making",0,1,0,1,0,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,No,No,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,41942797
1159,Central,Dowa,Chivala,-13.721931,33.8880137,1210.099976,Female,Primary School,15,2015-01-25,1588,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,No,Yes,Goats/Sheep Pigs,0,0,0,1,0,1,0,0,41942799
1160,Northern,Mzimba South,Kazomba,-11.95641667,33.60951,1492,Female,Primary School,22,2017-09-25,614,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Cassava Sweet Potato Soya Groundnuts Beans Pigeon Peas Sugarcane,1,0,0,1,1,0,1,1,1,1,0,1,0,Yes,Yes,Yes,Cattle Goats/Sheep Pigs Chickens,1,1,0,1,0,1,0,0,41942800
